종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1544,-8.85,1562627,2485144458,81923157760,53059040
095570,AJ네트웍스,KOSPI,4655,-0.21,359077,1660258630,210651593145,45252759
006840,AK홀딩스,KOSPI,7760,-2.02,7729,60300670,102801073360,13247561
054620,APS,KOSDAQ,5830,-2.67,286020,1670806460,107238308430,18394221
079810,APS이노베이션,KOSDAQ,5370,-5.29,406663,2232944110,115605864780,21528094
265520,AP시스템,KOSDAQ,26150,-7.1,156548,4203922450,393578969150,15050821
211270,AP위성,KOSDAQ,15400,-4.94,276087,4392776185,232267481600,15082304
027410,BGF,KOSPI,4975,0.0,595452,2977054528,476191035225,95716791
282330,BGF리테일,KOSPI,140700,-3.63,54775,7736551950,2431845574200,17283906
126600,BGF에코머티리얼즈,KOSDAQ,4035,3.99,2945894,12149695166,253264437465,62766899
138930,BNK금융지주,KOSPI,17320,-1.03,2012891,34931157815,5374864211560,310327033
001460,BYC,KOSPI,44650,-4.49,8443,384398450,278890597500,6246150
001465,BYC우,KOSPI,31750,-3.2,1757,56588650,68384737500,2153850
083790,CG인바이츠,KOSDAQ,1129,-5.13,160518,182417265,86813531478,76894182
001040,CJ,KOSPI,217000,1.88,247720,55418281500,6331408566000,29176998
079160,CJ CGV,KOSPI,4900,-1.41,619046,3030840120,811353686500,165582385
035760,CJ ENM,KOSDAQ,43900,-0.79,193609,8492882450,962689860600,21929154
311690,CJ 바이오사이언스,KOSDAQ,6550,-4.52,62886,413706785,85578776100,13065462
00104K,CJ4우(전환),KOSPI,189300,2.05,22199,4287277200,800078721600,4226512
000120,CJ대한통운,KOSPI,92400,-2.53,89149,8336796800,2107860585600,22812344
011150,CJ씨푸드,KOSPI,2500,-1.57,190910,479483416,89826932500,35930773
011155,CJ씨푸드1우,KOSPI,13300,0.0,834,10962170,2660000000,200000
001045,CJ우,KOSPI,87900,0.46,7556,671579250,198673601700,2260223
097950,CJ제일제당,KOSPI,228500,-0.87,101658,23397165000,3439881501000,15054186
097955,CJ제일제당 우,KOSPI,134000,-1.4,7953,1069240200,177876022000,1327433
051500,CJ프레시웨이,KOSDAQ,26000,-3.17,46539,1211962050,308661236000,11871586
058820,CMG제약,KOSDAQ,1460,-3.25,1279638,1885580823,215849587180,147842183
056730,CNT85,KOSDAQ,514,0.0,0,0,38093149604,74111186
000480,CR홀딩스,KOSPI,4875,0.52,71220,346960425,228591138750,46890490
065770,CS,KOSDAQ,1584,0.0,0,0,30747229920,19411130
083660,CSA 코스믹,KOSDAQ,296,-9.2,618225,193670673,18597519864,62829459
000590,CS홀딩스,KOSPI,76000,-2.31,870,66135300,87740632000,1154482
012030,DB,KOSPI,2125,-6.18,2536267,5527914996,427494607625,201173933
477760,DB금융스팩12호,KOSDAQ,2230,0.0,0,0,13023200000,5840000
005830,DB손해보험,KOSPI,164500,-4.91,282780,46627971600,10774807410500,65500349
016610,DB증권,KOSPI,13000,-6.34,293392,3977046600,551803057000,42446389
000990,DB하이텍,KOSPI,163500,-10.56,841608,142130877400,7113000138000,43504588
099520,DGI,KOSDAQ,1284,0.0,0,0,58141862016,45281824
000300,DH오토넥스,KOSPI,4200,0.0,0,0,174035631000,41437055
290120,DH오토리드,KOSDAQ,2715,-1.45,89809,242634635,42962836035,15824249
025440,DH오토웨어,KOSDAQ,798,-1.85,230036,186236685,38927416752,48781224
001530,DI동일,KOSPI,28250,-7.53,136010,3919280525,585216293250,20715621
015590,DKME,KOSPI,2985,-29.93,6401208,21224693653,141477979380,47396308
000210,DL,KOSPI,59900,-5.22,93785,5706781700,1255257451600,20955884
000215,DL우,KOSPI,26200,-1.69,10524,275164300,44176213000,1686115
375500,DL이앤씨,KOSPI,80300,-5.53,769129,62819584050,3107097926900,38693623
37550L,DL이앤씨2우(전환),KOSPI,48300,-3.4,29632,1449982525,102007233300,2111951
37550K,DL이앤씨우,KOSPI,26450,-2.76,25041,665619925,55912258250,2113885
068790,DMS,KOSDAQ,7030,-7.13,381126,2709059475,158668674720,22570224
007340,DN오토모티브,KOSPI,50900,5.38,903326,46077391750,2978203028500,58510865
004840,DRB동일,KOSPI,5010,0.2,16940,84213204,96554543640,19272364
241520,DSC인베스트먼트,KOSDAQ,13680,-6.88,870817,12316107475,363888000000,26600000
155660,DSR,KOSPI,4380,4.66,77986,335298967,70080000000,16000000
069730,DSR제강,KOSPI,5180,0.0,43744,224213550,74592000000,14400000
017860,DS단석,KOSPI,18870,-4.84,215137,4193413470,335114952930,17759139
180400,DXVX,KOSDAQ,3750,-2.72,121836,463795896,369110370000,98429432
092780,DYP,KOSPI,4925,-3.43,80438,402440570,64854665500,13168460
017940,E1,KOSPI,102600,2.19,54702,5605472250,703836000000,6860000
418620,E8,KOSDAQ,1306,-7.64,246042,334690247,25924722962,19850477
245620,EDGC,KOSDAQ,415,0.0,0,0,57474989665,138493951
037370,EG,KOSDAQ,4885,-3.46,37629,184842655,42132988220,8624972
365550,ESR켄달스퀘어리츠,KOSPI,4260,0.0,248133,1053603903,1048339140000,246089000
050120,ES큐브,KOSDAQ,2700,-4.76,26576,74309120,36623032200,13564086
383220,F&F,KOSPI,84200,0.72,108633,9158708700,3225455715000,38307075
007700,F&F홀딩스,KOSPI,18800,1.02,29012,549314750,735350099600,39114367
214270,FSN,KOSDAQ,1601,-2.26,628323,978814090,72452590585,45254585
032620,GC메디아이,KOSDAQ,3725,-2.23,132314,496679230,194434342775,52197139
130500,GH신소재,KOSDAQ,2430,-0.82,42954,103750040,35344476360,14545052
114090,GKL,KOSPI,12610,1.04,556307,7015926300,779999998700,61855670
900290,GRT,KOSDAQ,3280,-3.1,413233,1360812776,268304000000,81800000
078930,GS,KOSPI,77300,3.48,969065,78027296250,7182358719400,92915378
083450,GST,KOSDAQ,59100,-8.51,538127,32563121750,1089213000000,18430000
006360,GS건설,KOSPI,32000,-8.18,1855086,60996599875,2738607680000,85581490
001250,GS글로벌,KOSPI,3840,-4.12,2678957,10349248683,316929653760,82533764
007070,GS리테일,KOSPI,29450,2.26,777982,22809556050,2462238371750,83607415
078935,GS우,KOSPI,57700,1.58,27654,1643337750,102984460200,1784826
499790,GS피앤엘,KOSPI,52800,-3.12,102350,5551254250,1047068404800,19830841
297890,HB솔루션,KOSDAQ,2390,-6.09,685862,1672278243,174806784460,73140914
440290,HB인베스트먼트,KOSDAQ,2010,-2.43,173322,352340375,55287924300,27506430
078150,HB테크놀러지,KOSDAQ,3825,-5.32,4823197,18874748763,354638378700,92715916
225530,HC보광산업,KOSDAQ,3220,7.51,123603,391228576,117010700940,36338727
060560,HC홈센타,KOSDAQ,3030,-1.62,44654,140269285,76925643030,25388001
012630,HDC,KOSPI,24150,-0.62,148846,3602988400,1442762562150,59741721
039570,HDC랩스,KOSPI,7990,0.25,28874,230086955,207401231990,25957601
089470,HDC현대EP,KOSPI,4820,-3.5,190688,930722784,153758000000,31900000
267270,HD건설기계,KOSPI,162400,-5.53,392932,64758096450,7790996763200,47974118
009540,HD한국조선해양,KOSPI,416000,-4.91,321212,135570145250,29441616256000,70773116
267250,HD현대,KOSPI,269500,-3.41,224943,62821652000,21288636407500,78993085
443060,HD현대마린솔루션,KOSPI,215500,-2.93,394222,85733183500,9661610630000,44833460
071970,HD현대마린엔진,KOSPI,79200,-5.94,333129,26934783700,2686582404000,33921495
322000,HD현대에너지솔루션,KOSPI,196800,-19.34,1244920,258787552100,2204160000000,11200000
267260,HD현대일렉트릭,KOSPI,1179000,-6.95,184128,220508633500,42499572165000,36047135
329180,HD현대중공업,KOSPI,640000,-4.62,600876,389266733000,67175184000000,104961225
376270,HEM파마,KOSDAQ,59700,-7.87,34373,2084994150,429015363900,7186187
097230,HJ중공업,KOSPI,23950,-3.04,1322520,31982875225,2162573488800,90295344
195940,HK이노엔,KOSDAQ,48950,-3.26,269369,13299561825,1386748164450,28329891
014790,HL D&I,KOSPI,2945,-3.6,84633,252572806,111493579945,37858601
028300,HLB,KOSDAQ,51900,-2.44,750575,39084118400,6912212076300,133183277
003580,HLB글로벌,KOSPI,1864,-4.61,269034,508384186,94436773320,50663505
278650,HLB바이오스텝,KOSDAQ,1272,0.0,0,0,110870043648,87161984
067630,HLB생명과학,KOSDAQ,3650,-1.75,361740,1319724960,444997261700,121917058
024850,HLB이노베이션,KOSDAQ,21550,-6.71,317654,6933469300,683848261900,31733098
187420,HLB제넥스,KOSDAQ,2395,-1.03,118126,282424560,77693802395,32440001
047920,HLB제약,KOSDAQ,14030,-4.82,223939,3157850760,460174964680,32799356
115450,HLB테라퓨틱스,KOSDAQ,3090,-2.98,529837,1638512148,273712536810,88580109
046210,HLB파나진,KOSDAQ,1765,-3.71,149631,266357535,80356849400,45527960
196300,HLB펩,KOSDAQ,6600,0.15,14670,94141890,61884497400,9376439
204320,HL만도,KOSPI,61700,-1.91,2179914,140483010100,2897254304000,46957120
060980,HL홀딩스,KOSPI,47000,0.97,61358,2891744675,426705809000,9078847
011200,HMM,KOSPI,19890,-1.04,1771846,35343213790,18761003223300,943237970
403870,HPSP,KOSDAQ,49500,-9.51,2443738,127632268575,4073850000000,82300000
036640,HRS,KOSDAQ,4990,-1.19,98563,496402235,81610452000,16354800
035000,HS애드,KOSPI,7580,-0.66,131926,1008968625,122853941520,16207644
002460,HS화성,KOSPI,13540,0.15,11281,147850090,137431000000,10150000
487570,HS효성,KOSPI,59000,-2.16,19903,1176149100,219829693000,3725927
298050,HS효성첨단소재,KOSPI,228000,-4.6,21297,4987480750,1021428144000,4479948
467930,IBKS제23호스팩,KOSDAQ,2110,-0.94,37163,78062995,8925300000,4230000
469480,IBKS제24호스팩,KOSDAQ,2400,-2.24,24050,57925015,10152000000,4230000
0099X0,IBKS제25호스팩,KOSDAQ,2125,-0.7,12106,25698385,12707500000,5980000
015360,INVENI,KOSPI,16990,0.24,85766,1442255785,462977500000,27250000
294870,IPARK현대산업개발,KOSPI,22900,-2.35,359352,8260342525,1509277857000,65907330
095340,ISC,KOSDAQ,224500,-9.29,245327,57930741250,4758739521000,21197058
175330,JB금융지주,KOSPI,24950,-2.73,1046328,26359029000,4696926920800,188253584
950170,JTC,KOSDAQ,4900,0.51,130418,636651955,253557105200,51746348
234080,JW생명과학,KOSPI,12030,-2.98,89338,1081468985,190489684620,15834554
067290,JW신약,KOSDAQ,1682,-4.16,430302,735207295,94254407246,56037103
001060,JW중외제약,KOSPI,30000,-4.15,56715,1729546700,698577900000,23285930
001067,JW중외제약2우B,KOSPI,54000,-1.82,29,1566900,11338542000,209973
001065,JW중외제약우,KOSPI,25800,1.98,200,5066500,8822335800,341951
096760,JW홀딩스,KOSPI,4000,-0.12,183020,732911196,295699768000,73924942
035900,JYP Ent.,KOSDAQ,63500,7.63,837250,52675637200,2256313242000,35532492
318000,KBG,KOSDAQ,3995,-2.92,40421,163741150,34917190885,8740223
008970,KBI동양철관,KOSPI,1583,-1.68,2234739,3596502473,164263013781,103766907
024840,KBI메탈,KOSDAQ,6920,-11.05,6688807,46573778165,258017576840,37285777
105560,KB금융,KOSPI,155600,-0.26,1530297,239806393800,58015530798000,372850455
415640,KB발해인프라,KOSPI,9910,0.0,60596,601529110,1214426380680,122545548
432320,KB스타리츠,KOSPI,1709,1.61,889678,1510678684,257656163065,150764285
024120,KB오토시스,KOSDAQ,3705,-1.72,48987,181895150,42607500000,11500000
464680,KB제27호스팩,KOSDAQ,2100,0.0,130110,273040486,27100500000,12905000
478390,KB제29호스팩,KOSDAQ,2080,0.73,34202,70900189,12937600000,6220000
486630,KB제30호스팩,KOSDAQ,2060,0.0,4525,9313920,10938600000,5310000
492220,KB제31호스팩,KOSDAQ,2040,0.0,37872,77319455,12668400000,6210000
0037T0,KB제32호스팩,KOSDAQ,2005,-0.25,7815,15615495,12691650000,6330000
0072Z0,KB제33호스팩,KOSDAQ,1999,0.0,7333,14648652,15762115000,7885000
002380,KCC,KOSPI,534000,-7.45,50359,27641014500,4745375514000,8886471
021320,KCC건설,KOSDAQ,6490,-3.85,34370,225091080,138886000000,21400000
344820,KCC글라스,KOSPI,26500,-0.19,31865,852480425,423218568000,15970512
009070,KCTC,KOSPI,5260,-3.84,172449,915775060,157800000000,30000000
