종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1470,0.55,621426,917491558,77996788800,53059040
095570,AJ네트웍스,KOSPI,4805,0.31,322949,1549061279,217439506995,45252759
006840,AK홀딩스,KOSPI,7960,-0.38,5899,45968205,105450585560,13247561
054620,APS,KOSDAQ,5490,-1.44,98101,535742915,100984273290,18394221
079810,APS이노베이션,KOSDAQ,4935,-4.55,253807,1260293134,106241143890,21528094
265520,AP시스템,KOSDAQ,25050,-4.57,119643,2997856025,377023066050,15050821
211270,AP위성,KOSDAQ,16700,-7.33,1322745,23343829160,251874476800,15082304
027410,BGF,KOSPI,4760,-2.46,200173,957892753,455611925160,95716791
282330,BGF리테일,KOSPI,133900,-1.69,46580,6165108350,2314315013400,17283906
126600,BGF에코머티리얼즈,KOSDAQ,3630,-6.08,430716,1587569300,227843843370,62766899
138930,BNK금융지주,KOSPI,17260,0.0,937392,16111449080,5356244589580,310327033
001460,BYC,KOSPI,44100,-3.08,5426,239227700,275455215000,6246150
001465,BYC우,KOSPI,30100,-2.9,595,17977950,64830885000,2153850
083790,CG인바이츠,KOSDAQ,1118,-1.5,126329,139721181,85967695476,76894182
001040,CJ,KOSPI,174500,2.47,516499,87464583200,5091386151000,29176998
079160,CJ CGV,KOSPI,4860,-1.12,542854,2692107952,804730391100,165582385
035760,CJ ENM,KOSDAQ,42700,0.47,106292,4522438600,936374875800,21929154
311690,CJ 바이오사이언스,KOSDAQ,6210,0.98,34624,214873720,81136519020,13065462
00104K,CJ4우(전환),KOSPI,158000,2.33,32898,4990228350,667788896000,4226512
000120,CJ대한통운,KOSPI,88600,-0.67,59233,5231298100,2021173678400,22812344
011150,CJ씨푸드,KOSPI,2425,-1.02,140244,342510086,87132124525,35930773
011155,CJ씨푸드1우,KOSPI,12960,-2.7,357,4640110,2592000000,200000
001045,CJ우,KOSPI,82000,-0.49,6592,535265750,185338286000,2260223
097950,CJ제일제당,KOSPI,216000,-2.48,61487,13167516500,3251704176000,15054186
097955,CJ제일제당 우,KOSPI,131600,-0.53,8567,1121000750,174690182800,1327433
051500,CJ프레시웨이,KOSDAQ,24800,-0.4,30166,743098700,294415332800,11871586
058820,CMG제약,KOSDAQ,1417,-2.28,469273,669987049,209492373311,147842183
056730,CNT85,KOSDAQ,2150,3.86,12714,26384910,31867809550,14822237
000480,CR홀딩스,KOSPI,4770,-1.14,29922,142486380,223667637300,46890490
065770,CS,KOSDAQ,1584,0.0,0,0,30747229920,19411130
083660,CSA 코스믹,KOSDAQ,302,-0.98,984488,300343121,18974496618,62829459
000590,CS홀딩스,KOSPI,78200,0.9,1885,145918000,90280492400,1154482
012030,DB,KOSPI,1987,-0.65,1285682,2542313442,399732604871,201173933
477760,DB금융스팩12호,KOSDAQ,2230,0.0,0,0,13023200000,5840000
005830,DB손해보험,KOSPI,164100,2.18,283030,45981497500,10748607270900,65500349
016610,DB증권,KOSPI,11990,-4.08,129853,1561550770,508932204110,42446389
000990,DB하이텍,KOSPI,157300,-7.96,385107,62863245950,6843271692400,43504588
099520,DGI,KOSDAQ,1284,0.0,0,0,58141862016,45281824
000300,DH오토넥스,KOSPI,4200,0.0,0,0,174035631000,41437055
290120,DH오토리드,KOSDAQ,2680,-1.47,59954,161233970,42408987320,15824249
025440,DH오토웨어,KOSDAQ,758,-2.94,154344,116458763,36976167792,48781224
001530,DI동일,KOSPI,28150,1.44,94254,2647880750,583144731150,20715621
015590,DKME,KOSPI,2620,-9.66,1354072,3551670550,124178326960,47396308
000210,DL,KOSPI,55000,-4.18,205814,11205935900,1152573620000,20955884
000215,DL우,KOSPI,24750,-2.37,5929,145836100,41731346250,1686115
375500,DL이앤씨,KOSPI,78000,-2.13,491201,37859734050,3018102594000,38693623
37550L,DL이앤씨2우(전환),KOSPI,46650,-2.0,4926,225735925,98522514150,2111951
37550K,DL이앤씨우,KOSPI,25050,-2.91,11378,286961850,52952819250,2113885
068790,DMS,KOSDAQ,7100,-0.14,85767,596699290,160248590400,22570224
007340,DN오토모티브,KOSPI,46050,-5.44,383764,17290247900,2694425333250,58510865
004840,DRB동일,KOSPI,4740,-3.85,46209,220360315,91351005360,19272364
241520,DSC인베스트먼트,KOSDAQ,12770,-4.42,513964,6607360020,339682000000,26600000
155660,DSR,KOSPI,4345,-2.36,16975,73910035,69520000000,16000000
069730,DSR제강,KOSPI,5380,1.13,60068,320892330,77472000000,14400000
017860,DS단석,KOSPI,18300,-2.71,116864,2132967010,324992243700,17759139
180400,DXVX,KOSDAQ,3395,-0.44,223260,747475296,334167921640,98429432
092780,DYP,KOSPI,4925,-0.51,56961,281876019,64854665500,13168460
017940,E1,KOSPI,90600,-4.63,23274,2125905250,621516000000,6860000
418620,E8,KOSDAQ,1253,-3.39,141660,176507450,24872647681,19850477
245620,EDGC,KOSDAQ,415,0.0,0,0,57474989665,138493951
037370,EG,KOSDAQ,4590,-1.92,30167,138720815,39588621480,8624972
365550,ESR켄달스퀘어리츠,KOSPI,4185,1.33,364244,1507190379,1029882465000,246089000
050120,ES큐브,KOSDAQ,2870,0.7,13649,38442560,38928926820,13564086
383220,F&F,KOSPI,79000,-3.07,132769,10471831300,3026258925000,38307075
007700,F&F홀딩스,KOSPI,18100,-1.09,13933,251455450,707970042700,39114367
214270,FSN,KOSDAQ,1536,-0.52,154272,236077642,69511042560,45254585
032620,GC메디아이,KOSDAQ,3680,0.55,110107,399281273,192085471520,52197139
130500,GH신소재,KOSDAQ,2365,-1.66,48663,115415150,34399047980,14545052
114090,GKL,KOSPI,11870,-2.55,387355,4642037665,734226802900,61855670
900290,GRT,KOSDAQ,3320,-1.04,238895,785875205,271576000000,81800000
078930,GS,KOSPI,75500,0.94,461912,34155774300,7015111039000,92915378
083450,GST,KOSDAQ,54900,-7.73,306095,17086524150,1011807000000,18430000
006360,GS건설,KOSPI,29950,-4.92,1123663,33801782400,2563165625500,85581490
001250,GS글로벌,KOSPI,3680,-2.77,1146659,4213492992,303724251520,82533764
007070,GS리테일,KOSPI,27350,-3.7,285773,7773901800,2286662800250,83607415
078935,GS우,KOSPI,56400,-0.7,9189,514299050,100664186400,1784826
499790,GS피앤엘,KOSPI,48100,-0.93,70246,3378938000,953863452100,19830841
297890,HB솔루션,KOSDAQ,2255,-2.8,334420,761126195,164932761070,73140914
440290,HB인베스트먼트,KOSDAQ,1986,-1.19,99110,197090823,54627769980,27506430
