종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1520,-0.33,2545428,3874855337,80649740800,53059040
095570,AJ네트웍스,KOSPI,4370,-1.8,259826,1133020483,197754556830,45252759
006840,AK홀딩스,KOSPI,6980,-3.59,40107,275618085,92467975780,13247561
054620,APS,KOSDAQ,4420,-6.36,168059,743153710,81302456820,18394221
079810,APS이노베이션,KOSDAQ,4190,-5.84,298837,1267223059,90202713860,21528094
265520,AP시스템,KOSDAQ,23850,-4.22,111366,2664615525,358962080850,15050821
211270,AP위성,KOSDAQ,14160,-7.21,341858,4897796500,213565424640,15082304
027410,BGF,KOSPI,4295,-3.48,262783,1140022686,411103617345,95716791
282330,BGF리테일,KOSPI,124500,0.24,46272,5742383300,2151846297000,17283906
126600,BGF에코머티리얼즈,KOSDAQ,3355,-3.87,295550,994240551,210582946145,62766899
138930,BNK금융지주,KOSPI,16990,1.01,1228742,21002001060,5272456290670,310327033
001460,BYC,KOSPI,38400,-5.65,6824,264889400,239852160000,6246150
001465,BYC우,KOSPI,26950,-2.71,5913,158328150,58046257500,2153850
083790,CG인바이츠,KOSDAQ,899,-17.6,1470834,1362274274,69127869618,76894182
001040,CJ,KOSPI,183000,13.17,437749,77391135300,5339390634000,29176998
079160,CJ CGV,KOSPI,4435,-2.74,704018,3140254557,734357877475,165582385
035760,CJ ENM,KOSDAQ,39100,-1.14,91592,3590000600,857429921400,21929154
311690,CJ 바이오사이언스,KOSDAQ,5040,-2.33,39712,198640107,65849928480,13065462
00104K,CJ4우(전환),KOSPI,163200,10.12,21982,3460865550,689766758400,4226512
000120,CJ대한통운,KOSPI,84400,-1.29,71967,6086365150,1925361833600,22812344
011150,CJ씨푸드,KOSPI,2080,-4.15,186023,389950368,74736007840,35930773
011155,CJ씨푸드1우,KOSPI,11930,-1.32,53,631570,2386000000,200000
001045,CJ우,KOSPI,83200,5.32,8073,666896050,188050553600,2260223
097950,CJ제일제당,KOSPI,203500,0.74,81540,16432598750,3063526851000,15054186
097955,CJ제일제당 우,KOSPI,124300,-1.35,14038,1747700300,164999921900,1327433
051500,CJ프레시웨이,KOSDAQ,22100,-3.28,109649,2419063200,262362050600,11871586
058820,CMG제약,KOSDAQ,1190,-3.72,1169468,1402467630,175932197770,147842183
056730,CNT85,KOSDAQ,1904,-5.74,8880,17343957,28221539248,14822237
000480,CR홀딩스,KOSPI,4700,-1.88,35898,169962425,220385303000,46890490
065770,CS,KOSDAQ,1845,-8.21,891979,1760274159,17906767425,9705565
083660,CSA 코스믹,KOSDAQ,235,-10.65,726438,174568614,14764922865,62829459
000590,CS홀딩스,KOSPI,73300,-1.87,721,52966000,84623530600,1154482
012030,DB,KOSPI,2025,-2.88,1705548,3497338415,407377214325,201173933
477760,DB금융스팩12호,KOSDAQ,2050,0.0,47433,96968990,11972000000,5840000
005830,DB손해보험,KOSPI,141000,-1.47,188677,26743558400,9235549209000,65500349
016610,DB증권,KOSPI,11100,0.91,125710,1381273090,471154917900,42446389
000990,DB하이텍,KOSPI,181400,-2.21,768369,141619667650,7891732263200,43504588
099520,DGI,KOSDAQ,1284,0.0,0,0,58141862016,45281824
000300,DH오토넥스,KOSPI,4200,0.0,0,0,174035631000,41437055
290120,DH오토리드,KOSDAQ,2785,-3.97,86174,242403569,44073117945,15825177
025440,DH오토웨어,KOSDAQ,770,0.52,137127,103444088,37561542480,48781224
001530,DI동일,KOSPI,24400,-1.21,71186,1732736850,505461152400,20715621
015590,DKME,KOSPI,2330,-3.92,585586,1356950465,124413397640,53396308
000210,DL,KOSPI,51800,-4.6,95426,4935656550,1085514791200,20955884
000215,DL우,KOSPI,22900,-3.98,6242,143417600,38612033500,1686115
375500,DL이앤씨,KOSPI,72000,-5.88,624727,44988224850,2785940856000,38693623
37550L,DL이앤씨2우(전환),KOSPI,43250,-6.39,11660,504769650,91341880750,2111951
37550K,DL이앤씨우,KOSPI,23800,-4.99,17913,428301350,50310463000,2113885
068790,DMS,KOSDAQ,5800,-7.5,173999,1033008845,130907299200,22570224
007340,DN오토모티브,KOSPI,42100,-5.71,225640,9543937875,2463307416500,58510865
004840,DRB동일,KOSPI,4330,-4.42,34154,150079390,83449336120,19272364
241520,DSC인베스트먼트,KOSDAQ,12860,-8.79,1820263,24685152770,342076000000,26600000
155660,DSR,KOSPI,4070,-1.81,105181,425958719,65120000000,16000000
069730,DSR제강,KOSPI,5040,-1.75,71043,356741650,72576000000,14400000
017860,DS단석,KOSPI,16950,-5.73,118667,2039044880,301017406050,17759139
180400,DXVX,KOSDAQ,2790,-7.0,354829,983803799,274618115280,98429432
092780,DYP,KOSPI,4815,-4.65,95444,468677875,63406134900,13168460
017940,E1,KOSPI,85000,-1.05,15898,1348270700,583100000000,6860000
418620,E8,KOSDAQ,1220,-6.44,196393,244211701,24217581940,19850477
245620,EDGC,KOSDAQ,415,0.0,0,0,57474989665,138493951
037370,EG,KOSDAQ,3945,-8.79,64051,256086478,34025514540,8624972
365550,ESR켄달스퀘어리츠,KOSPI,3910,-0.89,423344,1626073878,962207990000,246089000
050120,ES큐브,KOSDAQ,2810,-4.91,18468,51627080,38115081660,13564086
383220,F&F,KOSPI,71300,-2.19,146282,10352139950,2731294447500,38307075
007700,F&F홀딩스,KOSPI,16750,-5.21,21337,358140385,655165647250,39114367
